"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Tuberous sclerosis"	"759.6"	237	2320363006	0.0
	"Other specified syndromes"	"759.8"	1242	2320363006	0.1
	"Multiple congenital anomalies, unspecified"	"759.9"	8841	2320363006	0.4
	"Chronic rheumatic heart disease"	"760.0"	8	2320363006	0.0 (Unreliable)
	"Congenital heart disease"	"760.1"	5	2320363006	0.0 (Unreliable)
	"Chronic hypertension"	"760.2"	29	2320363006	0.0
	"Other chronic diseases of circulatory system"	"760.3"	26	2320363006	0.0
	"Chronic nephritis"	"760.4"	12	2320363006	0.0 (Unreliable)
	"Other chronic diseases of genitourinary system"	"760.5"	23	2320363006	0.0
	"Syphilis"	"761.0"	24	2320363006	0.0
	"Diabetes mellitus"	"761.1"	1661	2320363006	0.1
	"Influenza"	"761.2"	60	2320363006	0.0
	"Rubella"	"761.3"	160	2320363006	0.0
	"Toxoplasmosis"	"761.4"	8	2320363006	0.0 (Unreliable)
	"Injury"	"761.5"	246	2320363006	0.0
	"Operation"	"761.6"	62	2320363006	0.0
	"Chemical substances transmitted through placenta"	"761.7"	120	2320363006	0.0
	"Other maternal causes"	"761.9"	963	2320363006	0.0
	"Renal disease arising during pregnancy"	"762.0"	113	2320363006	0.0
	"Pre-eclampsia of pregnancy"	"762.1"	476	2320363006	0.0
	"Eclampsia of pregnancy"	"762.2"	327	2320363006	0.0
	"Toxemia unspecified"	"762.3"	575	2320363006	0.0
	"Hyperemesis gravidarum"	"762.4"	5	2320363006	0.0 (Unreliable)
	"Acute and subacute necrosis of liver arising during pregnancy"	"762.5"	26	2320363006	0.0
	"Other toxemia of pregnancy"	"762.9"	10	2320363006	0.0 (Unreliable)
	"Pyelitis and pyelonephritis of pregnancy"	"763.0"	102	2320363006	0.0
	"Other infections of genitourinary tract during pregnancy"	"763.1"	209	2320363006	0.0
	"Other"	"763.9"	2014	2320363006	0.1
	"With birth injury to brain"	"764.0"	21	2320363006	0.0
	"With birth injury to spinal cord"	"764.1"	1	2320363006	0.0 (Unreliable)
	"With birth injury to bone or nerve"	"764.2"	1	2320363006	0.0 (Unreliable)
	"With other or unspecified birth injury"	"764.3"	10	2320363006	0.0 (Unreliable)
	"With asphyxia, anoxia, or hypoxia"	"764.4"	108	2320363006	0.0
	"Without mention of birth injury, asphyxia, anoxia, or hypoxia"	"764.9"	129	2320363006	0.0
	"With birth injury to brain"	"765.0"	88	2320363006	0.0
	"With birth injury to spinal cord"	"765.1"	1	2320363006	0.0 (Unreliable)
	"With birth injury to bone or nerve"	"765.2"	0	2320363006	0.0 (Unreliable)
	"With other or unspecified birth injury"	"765.3"	24	2320363006	0.0
	"With asphyxia, anoxia, or hypoxia"	"765.4"	170	2320363006	0.0
	"Without mention of birth injury, asphyxia, anoxia, or hypoxia"	"765.9"	30	2320363006	0.0
	"With birth injury to brain"	"766.0"	754	2320363006	0.0
	"With birth injury to spinal cord"	"766.1"	18	2320363006	0.0 (Unreliable)
	"With birth injury to bone or nerve"	"766.2"	22	2320363006	0.0
	"With other or unspecified birth injury"	"766.3"	124	2320363006	0.0
	"With asphyxia, anoxia, or hypoxia"	"766.4"	1561	2320363006	0.1
	"Without mention of birth injury, asphyxia, anoxia, or hypoxia"	"766.9"	480	2320363006	0.0
	"With birth injury to brain"	"767.0"	145	2320363006	0.0
	"With birth injury to spinal cord"	"767.1"	1	2320363006	0.0 (Unreliable)
	"With birth injury to bone or nerve"	"767.2"	2	2320363006	0.0 (Unreliable)
	"With other or unspecified birth injury"	"767.3"	8	2320363006	0.0 (Unreliable)
	"With asphyxia, anoxia, or hypoxia"	"767.4"	203	2320363006	0.0
	"Without mention of birth injury, asphyxia, anoxia, or hypoxia"	"767.9"	123	2320363006	0.0
	"With birth injury to brain"	"768.0"	440	2320363006	0.0
	"With birth injury to spinal cord"	"768.1"	1	2320363006	0.0 (Unreliable)
	"With birth injury to bone or nerve"	"768.2"	12	2320363006	0.0 (Unreliable)
	"With other or unspecified birth injury"	"768.3"	45	2320363006	0.0
	"With ashpyxia, anoxia, or hypoxia"	"768.4"	659	2320363006	0.0
	"Without mention of birth injury, ashpyxia, anoxia, or hypoxia"	"768.9"	187	2320363006	0.0
	"Incompetent cervix"	"769.0"	2515	2320363006	0.1
	"Premature rupture of membranes"	"769.1"	7400	2320363006	0.3
	"Hydramnios"	"769.2"	1050	2320363006	0.0
	"Multiple pregnancy"	"769.4"	30204	2320363006	1.3
	"Maternal death unspecified"	"769.5"	29	2320363006	0.0
	"Other"	"769.9"	643	2320363006	0.0
	"Placenta previa"	"770.0"	2893	2320363006	0.1
	"Premature separation of placenta"	"770.1"	12368	2320363006	0.5
	"Placental infarction"	"770.2"	178	2320363006	0.0
	"Other"	"770.8"	490	2320363006	0.0
	"Unspecified"	"770.9"	1104	2320363006	0.0
	"Compression of cord"	"771.0"	545	2320363006	0.0
	"Prolapse of cord without mention of compression"	"771.1"	1506	2320363006	0.1
	"Other"	"771.9"	1606	2320363006	0.1
	"To brain"	"772.0"	19092	2320363006	0.8
	"To spinal cord"	"772.1"	37	2320363006	0.0
	"To bone or nerve"	"772.2"	125	2320363006	0.0
	"Other and unspecified"	"772.9"	1202	2320363006	0.1
	"With Rh incompatibility"	"774.0"	29	2320363006	0.0
	"With ABO incompatibility"	"774.1"	12	2320363006	0.0 (Unreliable)
	"With other or unspecified blood incompatibility"	"774.2"	7	2320363006	0.0 (Unreliable)
	"Without mention of cause"	"774.9"	122	2320363006	0.0
	"With Rh incompatibility"	"775.0"	1542	2320363006	0.1
	"With ABO incompatibility"	"775.1"	97	2320363006	0.0
	"With other or unspecified blood incomatibility"	"775.2"	92	2320363006	0.0
	"Without mention of cause"	"775.9"	3605	2320363006	0.2
	"Aspiration of content of birth canal"	"776.0"	5985	2320363006	0.3
	"Hyaline membrane disease"	"776.1"	46047	2320363006	2.0
	"Respiratory distress syndrome"	"776.2"	43871	2320363006	1.9
	"Fetal distress"	"776.3"	880	2320363006	0.0
	"Intrauterine anoxia"	"776.4"	1039	2320363006	0.0
	"Asphyxia of newborn, unspecified"	"776.9"	68197	2320363006	2.9
	"Immaturity, unqualified"	"777"	66691	2320363006	2.9
	"Fetal blood loss before birth"	"778.0"	36	2320363006	0.0
	"Postmaturity"	"778.1"	32	2320363006	0.0
	"Hemorrhagic disease of newborn"	"778.2"	5597	2320363006	0.2
	"Cold injury syndrome"	"778.3"	6	2320363006	0.0 (Unreliable)
	"Other"	"778.9"	19150	2320363006	0.8
	"Coma and stupor"	"780.0"	267	2320363006	0.0
	"Delirium"	"780.1"	2	2320363006	0.0 (Unreliable)
	"Convulsions"	"780.2"	1983	2320363006	0.1
	"Abnormal involuntary movement"	"780.3"	13	2320363006	0.0 (Unreliable)
	"Disturbance of coordination"	"780.4"	10	2320363006	0.0 (Unreliable)
	"Vertigo"	"780.5"	4	2320363006	0.0 (Unreliable)
	"Disturbance of sleep"	"780.6"	0	2320363006	0.0 (Unreliable)
	"Disturbance of memory"	"780.7"	0	2320363006	0.0 (Unreliable)
	"Meningismus"	"780.8"	1	2320363006	0.0 (Unreliable)
	"Disturbance of vision except defective sight"	"781.0"	0	2320363006	0.0 (Unreliable)
	"Oculomotor disturbance"	"781.1"	1	2320363006	0.0 (Unreliable)
	"Photophobia"	"781.2"	0	2320363006	0.0 (Unreliable)
	"Disturbance of hearing except deafness"	"781.3"	0	2320363006	0.0 (Unreliable)
	"Disturbance of cranial nerves except optic, oculomotor, and auditory"	"781.4"	3	2320363006	0.0 (Unreliable)
	"Disturbance of speech"	"781.5"	1	2320363006	0.0 (Unreliable)
	"Other disturbance of sensation"	"781.6"	0	2320363006	0.0 (Unreliable)
	"Encephalopathy"	"781.7"	688	2320363006	0.0
	"Hallucinations"	"781.8"	0	2320363006	0.0 (Unreliable)
	"Precordial pain"	"782.0"	1	2320363006	0.0 (Unreliable)
	"Palpitation"	"782.1"	0	2320363006	0.0 (Unreliable)
	"Tachycardia"	"782.2"	19	2320363006	0.0 (Unreliable)
	"Pallor and cyanosis"	"782.3"	3	2320363006	0.0 (Unreliable)
	"Acute heart failure, undefined"	"782.4"	27555	2320363006	1.2
	"Syncope or collapse"	"782.5"	210	2320363006	0.0
	"Edema and dropsy"	"782.6"	68	2320363006	0.0
	"Enlargment of lymph node"	"782.7"	62	2320363006	0.0
	"Splenomegaly"	"782.8"	1	2320363006	0.0 (Unreliable)
	"Shock without mention of trauma"	"782.9"	1326	2320363006	0.1
	"Epistaxis"	"783.0"	57	2320363006	0.0
	"Hemoptysis"	"783.1"	997	2320363006	0.0
	"Dyspnea"	"783.2"	264	2320363006	0.0
	"Cough"	"783.3"	4	2320363006	0.0 (Unreliable)
	"Excess of sputum"	"783.4"	0	2320363006	0.0 (Unreliable)
	"Change in voice"	"783.5"	0	2320363006	0.0 (Unreliable)
	"Stridor"	"783.6"	0	2320363006	0.0 (Unreliable)
	"Pain in chest"	"783.7"	122	2320363006	0.0
	"Anorexia"	"784.0"	17	2320363006	0.0 (Unreliable)
	"Nausea and vomiting"	"784.1"	107	2320363006	0.0
	"Pylorospasm"	"784.2"	0	2320363006	0.0 (Unreliable)
	"Heartburn"	"784.3"	0	2320363006	0.0 (Unreliable)
	"Dysphagia"	"784.4"	16	2320363006	0.0 (Unreliable)
	"Hematemesis"	"784.5"	973	2320363006	0.0
	"Hiccough"	"784.6"	0	2320363006	0.0 (Unreliable)
	"Eructation"	"784.7"	0	2320363006	0.0 (Unreliable)
	"Abdominal swelling (not referable to any particular organ)"	"785.0"	3	2320363006	0.0 (Unreliable)
	"Hepatomegaly"	"785.1"	28	2320363006	0.0
	"Jaundice (not of newborn)"	"785.2"	114	2320363006	0.0
	"Ascites"	"785.3"	68	2320363006	0.0
	"Flatulence"	"785.4"	10	2320363006	0.0 (Unreliable)
	"Abdominal pain"	"785.5"	193	2320363006	0.0
	"Incontinence of feces"	"785.6"	0	2320363006	0.0 (Unreliable)
	"Melena (not of newborn)"	"785.7"	10	2320363006	0.0 (Unreliable)
	"Visible peristalsis"	"785.8"	0	2320363006	0.0 (Unreliable)
	"Pain referable to urinary system"	"786.0"	1	2320363006	0.0 (Unreliable)
	"Retention of urine"	"786.1"	45	2320363006	0.0
	"Incontinence of urine"	"786.2"	6	2320363006	0.0 (Unreliable)
	"Frequency of micturition"	"786.3"	0	2320363006	0.0 (Unreliable)
	"Polyuria"	"786.4"	2	2320363006	0.0 (Unreliable)
	"Oliguria, anuria (not of newborn)"	"786.5"	65	2320363006	0.0
	"Priapism"	"786.6"	0	2320363006	0.0 (Unreliable)
	"Pain referable to genital organs, including dyspareunia"	"786.7"	0	2320363006	0.0 (Unreliable)
	"Transient paralysis of limb, cause unknown"	"787.0"	0	2320363006	0.0 (Unreliable)
	"Pain in limb"	"787.1"	5	2320363006	0.0 (Unreliable)
	"Swelling of limb"	"787.2"	0	2320363006	0.0 (Unreliable)
	"Pain in joint"	"787.3"	0	2320363006	0.0 (Unreliable)
	"Swelling of joint"	"787.4"	1	2320363006	0.0 (Unreliable)
	"Difficulty in walking"	"787.5"	0	2320363006	0.0 (Unreliable)
	"Abnormality of gait"	"787.6"	0	2320363006	0.0 (Unreliable)
	"Electrolyte disorders"	"788.0"	1944	2320363006	0.1
	"Excessive sweating"	"788.1"	0	2320363006	0.0 (Unreliable)
	"Rash"	"788.2"	2	2320363006	0.0 (Unreliable)
	"Subcutaneous nodules"	"788.3"	1	2320363006	0.0 (Unreliable)
	"Loss of weight"	"788.4"	4	2320363006	0.0 (Unreliable)
	"Tetany"	"788.5"	17	2320363006	0.0 (Unreliable)
	"Pyrexia of unknown origin"	"788.6"	525	2320363006	0.0
	"Other specified symptoms not classifiable elsewhere"	"788.9"	132	2320363006	0.0
	"Albuminuria"	"789.0"	0	2320363006	0.0 (Unreliable)
	"Pyuria and bacteriuria"	"789.1"	3	2320363006	0.0 (Unreliable)
	"Chyluria"	"789.2"	0	2320363006	0.0 (Unreliable)
	"Hematuria"	"789.3"	6	2320363006	0.0 (Unreliable)
	"Hemoglobinuria"	"789.4"	0	2320363006	0.0 (Unreliable)
	"Glycosuria"	"789.5"	1	2320363006	0.0 (Unreliable)
	"Acetonuria"	"789.6"	0	2320363006	0.0 (Unreliable)
	"Other"	"789.9"	0	2320363006	0.0 (Unreliable)
	"Nervousness"	"790.0"	2	2320363006	0.0 (Unreliable)
	"Debility and undue fatigue"	"790.1"	513	2320363006	0.0
	"Depression"	"790.2"	15	2320363006	0.0 (Unreliable)
	"Headache"	"791"	14	2320363006	0.0 (Unreliable)
	"Uremia"	"792"	5606	2320363006	0.2
	"Senility without mention of psychosis"	"794"	14736	2320363006	0.6
	"Sudden death (cause unknown)"	"795"	6987	2320363006	0.3
	"Sudden infant death syndrome, under one year of age"	"795.0"	25291	2320363006	1.1
	"Sudden infant death syndrome, one year of age"	"795.1"	465	2320363006	0.0
	"All other sudden death, age two years and over"	"795.2"	1193	2320363006	0.1
	"Other ill-defined conditions"	"796.0"	21713	2320363006	0.9
	"Found dead (cause unknown)"	"796.2"	4381	2320363006	0.2
	"Died without sign of disease"	"796.3"	115296	2320363006	5.0
	"Other unknown and unspecified causes"	"796.9"	83045	2320363006	3.6
	"Railway employee"	"E800.0"	136	2320363006	0.0
	"Passenger on railway"	"E800.1"	65	2320363006	0.0
	"Pedestrian"	"E800.2"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E800.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E800.8"	1	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E800.9"	11	2320363006	0.0 (Unreliable)
	"Railway employee"	"E801.0"	13	2320363006	0.0 (Unreliable)
	"Passenger on railway"	"E801.1"	0	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E801.2"	1	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E801.3"	70	2320363006	0.0
	"Other specified person"	"E801.8"	30	2320363006	0.0
	"Unspecified person"	"E801.9"	22	2320363006	0.0
	"Railway employee"	"E802.0"	66	2320363006	0.0
	"Passenger on railway"	"E802.1"	10	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E802.2"	5	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E802.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E802.8"	17	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E802.9"	36	2320363006	0.0
	"Railway employee"	"E803.0"	9	2320363006	0.0 (Unreliable)
	"Passenger on railway"	"E803.1"	6	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E803.2"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E803.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E803.8"	2	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E803.9"	14	2320363006	0.0 (Unreliable)
	"Railway employee"	"E804.0"	128	2320363006	0.0
	"Passenger on railway"	"E804.1"	57	2320363006	0.0
	"Pedestrian"	"E804.2"	11	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E804.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E804.8"	78	2320363006	0.0
	"Unspecified person"	"E804.9"	374	2320363006	0.0
	"Railway employee"	"E805.0"	514	2320363006	0.0
	"Passenger on railway"	"E805.1"	4	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E805.2"	5371	2320363006	0.2
	"Pedal cyclist"	"E805.3"	15	2320363006	0.0 (Unreliable)
	"Other specified person"	"E805.8"	41	2320363006	0.0
	"Unspecified person"	"E805.9"	400	2320363006	0.0
	"Railway employee"	"E806.0"	31	2320363006	0.0
	"Passenger on railway"	"E806.1"	9	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E806.2"	2	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E806.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E806.8"	11	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E806.9"	32	2320363006	0.0
	"Railway employee"	"E807.0"	102	2320363006	0.0
	"Passenger on railway"	"E807.1"	3	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E807.2"	14	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E807.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E807.8"	5	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E807.9"	154	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E810.0"	5363	2320363006	0.2
	"Passenger in motor vehicle other than motorcycle"	"E810.1"	2912	2320363006	0.1
	"Motorcyclist"	"E810.2"	185	2320363006	0.0
	"Passenger on motorcycle"	"E810.3"	17	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E810.4"	0	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E810.5"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E810.6"	3	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E810.7"	24	2320363006	0.0
	"Other specified person"	"E810.8"	27	2320363006	0.0
	"Unspecified person"	"E810.9"	4817	2320363006	0.2
	"Driver of motor vehicle other than motorcycle"	"E811.0"	8	2320363006	0.0 (Unreliable)
	"Passenger in motor vehicle other than motorcycle"	"E811.1"	6	2320363006	0.0 (Unreliable)
	"Motorcyclist"	"E811.2"	2	2320363006	0.0 (Unreliable)
	"Passenger on motorcycle"	"E811.3"	0	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E811.4"	2	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E811.5"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E811.6"	0	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E811.7"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E811.8"	0	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E811.9"	2	2320363006	0.0 (Unreliable)
	"Driver of motor vehicle other than motorcycle"	"E812.0"	86128	2320363006	3.7
	"Passenger in motor vehicle other than motorcycle"	"E812.1"	56327	2320363006	2.4
	"Motorcyclist"	"E812.2"	12322	2320363006	0.5
	"Passenger on motorcycle"	"E812.3"	1948	2320363006	0.1
	"Occupant of street car"	"E812.4"	3	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E812.5"	1	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E812.6"	13	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E812.7"	342	2320363006	0.0
	"Other specified person"	"E812.8"	42	2320363006	0.0
	"Unspecified person"	"E812.9"	48554	2320363006	2.1
	"Driver of motor vehicle other than motorcycle"	"E813.0"	35	2320363006	0.0
	"Passenger in motor vehicle other than motorcycle"	"E813.1"	14	2320363006	0.0 (Unreliable)
	"Motorcyclist"	"E813.2"	22	2320363006	0.0
	"Passenger on motorcycle"	"E813.3"	4	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E813.4"	0	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E813.5"	171	2320363006	0.0
	"Pedal cyclist"	"E813.6"	8394	2320363006	0.4
	"Pedestrian"	"E813.7"	14	2320363006	0.0 (Unreliable)
	"Other specified person"	"E813.8"	14	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E813.9"	753	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E814.0"	11	2320363006	0.0 (Unreliable)
	"Passenger in motor vehicle other than motorcycle"	"E814.1"	15	2320363006	0.0 (Unreliable)
	"Motorcyclist"	"E814.2"	23	2320363006	0.0
	"Passenger on motorcycle"	"E814.3"	5	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E814.4"	13	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E814.5"	2	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E814.6"	14	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E814.7"	92469	2320363006	4.0
	"Other specified person"	"E814.8"	5	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E814.9"	27	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E815.0"	33128	2320363006	1.4
	"Passenger in motor vehicle other than motorcycle"	"E815.1"	16521	2320363006	0.7
	"Motorcyclist"	"E815.2"	3401	2320363006	0.1
	"Passenger on motorcycle"	"E815.3"	383	2320363006	0.0
	"Occupant of street car"	"E815.4"	3	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E815.5"	16	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E815.6"	2	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E815.7"	33	2320363006	0.0
	"Other specified person"	"E815.8"	290	2320363006	0.0
	"Unspecified person"	"E815.9"	14432	2320363006	0.6
	"Driver of motor vehicle other than motorcycle"	"E816.0"	45485	2320363006	2.0
	"Passenger in motor vehicle other than motorcycle"	"E816.1"	23166	2320363006	1.0
	"Motorcyclist"	"E816.2"	3361	2320363006	0.1
	"Passenger on motorcycle"	"E816.3"	446	2320363006	0.0
	"Occupant of street car"	"E816.4"	2	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E816.5"	1	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E816.6"	11	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E816.7"	175	2320363006	0.0
	"Other specified person"	"E816.8"	13	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E816.9"	20692	2320363006	0.9
	"Driver of motor vehicle other than motorcycle"	"E817.0"	5	2320363006	0.0 (Unreliable)
	"Passenger in motor vehicle other than motorcycle"	"E817.1"	59	2320363006	0.0
	"Motorcyclist"	"E817.2"	0	2320363006	0.0 (Unreliable)
	"Passenger on motorcycle"	"E817.3"	0	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E817.4"	3	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E817.5"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E817.6"	0	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E817.7"	9	2320363006	0.0 (Unreliable)
	"Other specified person"	"E817.8"	3	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E817.9"	106	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E818.0"	654	2320363006	0.0
	"Passenger in motor vehicle other than motorcycle"	"E818.1"	3165	2320363006	0.1
	"Motorcyclist"	"E818.2"	227	2320363006	0.0
	"Passenger on motorcycle"	"E818.3"	102	2320363006	0.0
	"Occupant of street car"	"E818.4"	1	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E818.5"	2	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E818.6"	4	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E818.7"	114	2320363006	0.0
	"Other specified person"	"E818.8"	84	2320363006	0.0
	"Unspecified person"	"E818.9"	4724	2320363006	0.2
	"Driver of motor vehicle other than motorcycle"	"E819.0"	4633	2320363006	0.2
	"Passenger in motor vehicle other than motorcycle"	"E819.1"	4799	2320363006	0.2
	"Motorcyclist"	"E819.2"	474	2320363006	0.0
	"Passenger on motorcycle"	"E819.3"	120	2320363006	0.0
	"Occupant of street car"	"E819.4"	1	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E819.5"	1	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E819.6"	3	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E819.7"	10	2320363006	0.0 (Unreliable)
	"Other specified person"	"E819.8"	7	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E819.9"	58873	2320363006	2.5
	"Driver of motor vehicle other than motorcycle"	"E820.0"	175	2320363006	0.0
	"Passenger in motor vehicle other than motorcycle"	"E820.1"	70	2320363006	0.0
	"Motorcyclist"	"E820.2"	135	2320363006	0.0
	"Passenger on motorcycle"	"E820.3"	10	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E820.4"	0	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E820.5"	4	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E820.6"	59	2320363006	0.0
	"Pedestrian"	"E820.7"	5807	2320363006	0.3
	"Other specified person"	"E820.8"	19	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E820.9"	311	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E821.0"	287	2320363006	0.0
	"Passenger in motor vehicle other than motorcycle"	"E821.1"	107	2320363006	0.0
	"Motorcyclist"	"E821.2"	203	2320363006	0.0
	"Passenger on motorcycle"	"E821.3"	16	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E821.4"	0	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E821.5"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E821.6"	3	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E821.7"	29	2320363006	0.0
	"Other specified person"	"E821.8"	8	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E821.9"	261	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E822.0"	3	2320363006	0.0 (Unreliable)
	"Passenger in motor vehicle other than motorcycle"	"E822.1"	22	2320363006	0.0
	"Motorcyclist"	"E822.2"	1	2320363006	0.0 (Unreliable)
	"Passenger on motorcycle"	"E822.3"	0	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E822.4"	0	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E822.5"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E822.6"	0	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E822.7"	13	2320363006	0.0 (Unreliable)
	"Other specified person"	"E822.8"	2	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E822.9"	114	2320363006	0.0
	"Driver of motor vehicle other than motorcycle"	"E823.0"	757	2320363006	0.0
	"Passenger in motor vehicle other than motorcycle"	"E823.1"	713	2320363006	0.0
	"Motorcyclist"	"E823.2"	292	2320363006	0.0
	"Passenger on motorcycle"	"E823.3"	23	2320363006	0.0
	"Occupant of street car"	"E823.4"	1	2320363006	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E823.5"	0	2320363006	0.0 (Unreliable)
	"Pedal cyclist"	"E823.6"	4	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E823.7"	201	2320363006	0.0
	"Other specified person"	"E823.8"	33	2320363006	0.0
	"Unspecified person"	"E823.9"	2190	2320363006	0.1
	"Pedestrian"	"E825.0"	38	2320363006	0.0
	"Pedal cyclist"	"E825.1"	1	2320363006	0.0 (Unreliable)
	"Occupant of street car"	"E825.2"	7	2320363006	0.0 (Unreliable)
	"Other specified person"	"E825.8"	3	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E825.9"	7	2320363006	0.0 (Unreliable)
	"Pedestrian"	"E826.0"	82	2320363006	0.0
	"Pedal cyclist"	"E826.1"	885	2320363006	0.0
	"Other specified person"	"E826.8"	5	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E826.9"	110	2320363006	0.0
	"Pedestrian"	"E827.0"	33	2320363006	0.0
	"Other specified person"	"E827.8"	1588	2320363006	0.1
	"Unspecified person"	"E827.9"	32	2320363006	0.0
	"Occupant of small boat"	"E830.0"	7991	2320363006	0.3
	"Occupant of other water craft-crew"	"E830.1"	254	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E830.2"	94	2320363006	0.0
	"Dockers, stevedores"	"E830.3"	1	2320363006	0.0 (Unreliable)
	"Other specified person"	"E830.8"	9	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E830.9"	43	2320363006	0.0
