(001-009) Intestinal infectious diseases
001   Cholera
250.62            Type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, uncontrolled
250.63            Type I [insulin dependent type] [IDDM] [juvenile type], uncontrolled
250.69            Unspecified whether adult-onset or juvenile type
250.7       Diabetes with peripheral circulatory disorders
250.70            Type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled
250.71            Type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled
250.72            Type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, uncontrolled
250.73            Type I [insulin dependent type] [IDDM] [juvenile type], uncontrolled
250.79            Unspecified whether adult-onset or juvenile type
250.8       Diabetes with other specified manifestations
250.80            Type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled
250.81            Type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled
250.82            Type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, uncontrolled
250.83            Type I [insulin dependent type] [IDDM] [juvenile type], uncontrolled
250.89            Unspecified whether adult-onset or juvenile type
250.9       Diabetes with unspecified complications
250.90            type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled
250.91            Type I [insulin dependent type] [IDDM] [juvenile type], not stated as uncontrolled
250.92            Type II [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, uncontrolled
250.93            Type I [insulin dependent type] [IDDM] [juvenile type], uncontrolled
250.99            Unspecified whether adult-onset or juvenile type
251   Other disorders of pancreatic internal secretion
251.0       Hypoglycaemic coma
251.1       Other specified hypoglycaemia
251.2       Hypoglycaemia, unspecified
251.3       Postsurgical hypoinsulinaemia
251.4       Abnormality of secretion of glucagon
251.5       Abnormality of secretion of gastrin
251.8       Other specified disorders of pancreatic internal secretion
251.9       Unspecified disorder of pancreatic internal secretion
252   Disorders of parathyroid gland
252.0       Hyperparathyroidism
252.1       Hypoparathyroidism
252.8       Other specified disorders of parathyroid gland
252.9       Unspecified disorder of parathyroid gland
253   Disorders of the pituitary gland and its hypothalamic control
253.0       Acromegaly and gigantism
253.1       Other and unspecified anterior pituitary hyperfunction
253.2       Panhypopituitarism
253.3       Pituitary dwarfism
253.4       Other anterior pituitary disorders
253.5       Diabetes insipidus
253.6       Other disorders of neurohypophysis
253.7       Iatrogenic pituitary disorders
253.8       Other disorders of the pituitary and other syndromes of diencephalohypophyseal origin
253.9       Unspecified
254   Diseases of thymus gland
254.0       Persistent hyperplasia of thymus
254.1       Abscess of thymus
254.8       Other specified diseases of thymus gland
254.9       Unspecified disease of thymus gland
255   Disorders of adrenal glands
255.0       Cushing's syndrome
255.1       Hyperaldosteronism
255.2       Adrenogenital disorders
255.3       Other corticoadrenal overactivity
255.4       Corticoadrenal insufficiency
255.5       Other adrenal hypofunction
255.6       Medulloadrenal hyperfunction
255.8       Other specified disorders of adrenal glands
255.9       Unspecified disorder of adrenal glands
256   Ovarian dysfunction
256.0       Hyperoestrogenism
256.1       Other ovarian hyperfunction
256.2       Postablative ovarian failure
256.3       Other ovarian failure
256.4       Polycystic ovaries
256.8       Other ovarian dysfunction
256.9       Unspecified ovarian dysfunction
257   Testicular dysfunction
257.0       Testicular hyperfunction
257.1       Postablative testicular hypofunction
257.2       Other testicular hypofunction
257.8       Other testicular dysfunction
257.9       Unspecified testicular dysfunction
258   Polyglandular dysfunction and related disorders
258.0       Polyglandular activity in multiple endocrine adenomatosis
258.1       Other combinations of endocrine dysfunction
258.8       Other specified polyglandular dysfunction
258.9       Polyglandular dysfunction, unspecified
259   Other endocrine disorders
259.0       Delay in sexual development and puberty, not elsewhere classified
259.1       Precocious sexual development and puberty, not elsewhere classified
259.2       Carcinoid syndrome
259.3       Ectopic hormone secretion, not elsewhere classified
259.4       Dwarfism, not elsewhere classified
259.8       Other specified endocrine disorders
259.9       Unspecified endocrine disorder
(260-269) Nutritional deficiencies
260   Kwashiorkor
261   Nutritional marasmus
262   Other severe protein-calorie malnutrition
263   Other and unspecified protein-calorie malnutrition
263.0       Malnutrition of moderate degree
263.1       Malnutrition of mild degree
263.2       Arrested development following protein-calorie malnutrition
263.8       Other protein-calorie malnutrition
263.9       Unspecified protein-calorie malnutrition
264   Vitamin A deficiency
264.0       With conjunctival xerosis
264.1       With conjunctival xerosis and Bitot's spot
264.2       With corneal xerosis
264.3       With corneal ulceration and xerosis
264.4       With keratomalacia
264.5       With night blindness
264.6       With xerophthalmic scars of cornea
264.7       Other ocular manifestations of vitamin A deficiency
264.8       Other manifestations of vitamin A deficiency
264.9       Unspecified vitamin A deficiency
265   Thiamine and niacin deficiency states
265.0       Beriberi
265.1       Other and unspecified manifestations of thiamine deficiency
265.2       Pellagra
266   Deficiency of B-complex components
266.0       Ariboflavinosis
266.1       Vitamin B6 deficiency
266.2       Other B-complex deficiencies
266.9       Unspecified vitamin B deficiency
267   Ascorbic acid deficiency
268   Vitamin D deficiency
268.0       Rickets, active
268.1       Rickets, late effect
268.2       Osteomalacia, unspecified
268.9       Unspecified vitamin D deficiency
269   Other nutritional deficiencies
269.0       Deficiency of vitamin K
269.1       Deficiency of other vitamins
269.2       Unspecified vitamin deficiency
269.3       Mineral deficiency, not elsewhere classified
269.8       Other nutritional deficiency
269.9       Unspecified nutritional deficiency
(270-279) Other metabolic disorders and immunity disorders
270   Disorders of amino-acid transport and metabolism
270.0       Disturbances of amino-acid transport
270.1       Phenylketonuria [PKU]
270.2       Other disturbances of aromatic amino-acid metabolism
270.3       Disturbances of branched-chain amino-acid metabolism
270.4       Disturbances of sulphur-bearing amino-acid metabolism
270.5       Disturbances of histidine metabolism
270.6       Disorders of urea cycle metabolism
270.7       Other disturbances of straight-chain amino-acid metabolism
270.8       Other specified disorders of amino-acid metabolism
270.9       Unspecified disorder of amino-acid metabolism
271   Disorders of carbohydrate transport and metabolism
271.0       Glycogenosis
271.1       Galactosaemia
271.2       Hereditary fructose intolerance
271.3       Intestinal disaccharidase deficiencies and disaccharide malabsorption
271.4       Renal glycosuria
271.8       Other specified disorders of carbohydrate transport and metabolism
271.9       Unspecified disorder of carbohydrate transport and metabolism
272   Disorders of lipoid metabolism
272.0       Pure hypercholesterolaemia
272.1       Pure hyperglyceridaemia
272.2       Mixed hyperlipidaemia
272.3       Hyperchylomicronaemia
272.4       Other and unspecified hyperlipidaemia
272.5       Lipoprotein deficiencies
272.6       Lipodystrophy
272.7       Lipidoses
272.8       Other disorders of lipoid metabolism
272.9       Unspecified disorder of lipoid metabolism
273   Disorders of plasma protein metabolism
273.0       Polyclonal hypergammaglobulinaemia
273.1       Monoclonal paraproteinaemia
273.2       Other paraproteinaemias
273.3       Macroglobulinaemia
273.8       Other disorders of plasma protein metabolism
